COD_DIGNIDAD|COD_PROVINCIA|COD_CANTON|COD_CIRCUNSCRIPCION|COD_PARROQUIA|COD_ZONA|NUM_JUNTA|SEX_JUNTA|COD_JUNTA|NUM_PARTIDO|COD_PARTIDO|NUM_SUF_ACTA|BLANCOS|NULOS|FIN_RESULTADO
1|18|135|0|5545|1|18|M|86038|1005|1030|276|1|24|72
1|18|135|0|5545|1|18|M|86038|21006|1021|271|1|24|143
1|18|135|0|5545|1|19|F|85995|1005|1030|261|0|15|37
1|18|135|0|5545|1|19|F|85995|21006|1021|263|0|26|225
1|18|135|0|5545|1|19|M|86039|1005|1030|274|1|21|74
1|18|135|0|5545|1|19|M|86039|21006|1021|275|1|18|210
1|18|135|0|5545|1|20|F|85996|1005|1030|285|1|37|50
1|18|135|0|5545|1|20|F|85996|21006|1021|283|1|34|203
1|18|135|0|5545|1|20|M|86040|1005|1030|256|2|9|43
1|18|135|0|5545|1|20|M|86040|21006|1021|258|2|26|192
1|18|135|0|5545|1|21|F|85997|1005|1030|253|4|16|68
1|18|135|0|5545|1|21|F|85997|21006|1021|255|4|29|183
1|18|135|0|5545|1|21|M|86041|1005|1030|276|0|19|74
1|18|135|0|5545|1|21|M|86041|21006|1021|276|0|26|211
1|18|135|0|5545|1|22|F|85998|1005|1030|277|4|14|66
1|18|135|0|5545|1|22|F|85998|21006|1021|277|4|15|151
1|18|135|0|5545|1|22|M|86042|1005|1030|283|0|16|60
1|18|135|0|5545|1|22|M|86042|21006|1021|285|0|21|248
1|18|135|0|5545|1|23|F|85999|1005|1030|266|1|15|51
1|18|135|0|5545|1|23|F|85999|21006|1021|270|1|12|205
1|18|135|0|5545|1|23|M|86043|1005|1030|271|5|4|85
1|18|135|0|5545|1|23|M|86043|21006|1021|263|5|19|171
1|18|135|0|5545|1|24|F|86000|1005|1030|284|4|21|60
1|18|135|0|5545|1|24|F|86000|21006|1021|275|4|21|251
1|18|135|0|5545|1|24|M|86044|1005|1030|272|2|20|80
1|18|135|0|5545|1|24|M|86044|21006|1021|280|2|32|195
1|18|135|0|5545|1|25|F|86001|1005|1030|270|1|25|77
1|18|135|0|5545|1|25|F|86001|21006|1021|272|1|28|191
1|18|135|0|5545|1|25|M|86045|1005|1030|275|2|9|67
1|18|135|0|5545|1|25|M|86045|21006|1021|276|2|18|173
1|18|135|0|5545|1|26|F|86002|1005|1030|265|3|29|67
1|18|135|0|5545|1|26|F|86002|21006|1021|259|3|26|180
1|18|135|0|5545|1|26|M|86046|1005|1030|280|3|14|73
1|18|135|0|5545|1|26|M|86046|21006|1021|295|3|25|172
1|18|135|0|5545|1|27|F|86003|1005|1030|272|1|33|70
1|18|135|0|5545|1|27|F|86003|21006|1021|281|1|26|181
1|18|135|0|5545|1|27|M|86047|1005|1030|286|0|28|85
1|18|135|0|5545|1|27|M|86047|21006|1021|283|0|18|162
1|18|135|0|5545|1|28|F|86004|1005|1030|266|1|20|47
1|18|135|0|5545|1|28|F|86004|21006|1021|276|1|14|196
1|18|135|0|5545|1|28|M|86048|1005|1030|266|2|30|83
1|18|135|0|5545|1|28|M|86048|21006|1021|281|2|19|97
1|18|135|0|5545|1|29|F|86005|1005|1030|269|4|13|53
1|18|135|0|5545|1|29|F|86005|21006|1021|281|4|30|206
1|18|135|0|5545|1|29|M|86049|1005|1030|302|4|34|75
1|18|135|0|5545|1|29|M|86049|21006|1021|297|4|37|137
1|18|135|0|5545|1|30|F|86006|1005|1030|296|2|17|66
1|18|135|0|5545|1|30|F|86006|21006|1021|302|2|20|174
1|18|135|0|5545|1|30|M|86050|1005|1030|289|3|19|97
1|18|135|0|5545|1|30|M|86050|21006|1021|294|3|31|194
1|18|135|0|5545|1|31|F|86007|1005|1030|276|5|21|76
1|18|135|0|5545|1|31|F|86007|21006|1021|281|5|12|155
1|18|135|0|5545|1|31|M|86051|1005|1030|276|2|32|80
1|18|135|0|5545|1|31|M|86051|21006|1021|284|2|18|194
1|18|135|0|5545|1|32|F|86008|1005|1030|272|4|36|57
1|18|135|0|5545|1|32|F|86008|21006|1021|285|4|38|109
1|18|135|0|5545|1|32|M|86052|1005|1030|277|2|25|71
1|18|135|0|5545|1|32|M|86052|21006|1021|274|2|14|189
1|18|135|0|5545|1|33|F|86009|1005|1030|282|1|20|70
1|18|135|0|5545|1|33|F|86009|21006|1021|284|1|29|208
1|18|135|0|5545|1|33|M|86053|1005|1030|274|5|30|86
1|18|135|0|5545|1|33|M|86053|21006|1021|274|5|25|211
1|18|135|0|5545|1|34|F|86010|1005|1030|282|1|29|57
1|18|135|0|5545|1|34|F|86010|21006|1021|281|1|26|206
1|18|135|0|5545|1|34|M|86054|1005|1030|261|8|16|49
1|18|135|0|5545|1|34|M|86054|21006|1021|268|8|23|167
1|18|135|0|5545|1|35|F|86011|1005|1030|279|2|14|70
1|18|135|0|5545|1|35|F|86011|21006|1021|287|2|31|210
1|18|135|0|5545|1|35|M|86055|1005|1030|286|3|33|78
1|18|135|0|5545|1|35|M|86055|21006|1021|293|3|26|154
1|18|135|0|5545|1|36|F|86012|1005|1030|294|2|29|69
1|18|135|0|5545|1|36|F|86012|21006|1021|275|2|35|212
1|18|135|0|5545|1|36|M|86056|1005|1030|280|1|29|94
1|18|135|0|5545|1|36|M|86056|21006|1021|280|1|26|155
1|18|135|0|5545|1|37|F|86013|1005|1030|266|5|20|58
1|18|135|0|5545|1|37|F|86013|21006|1021|267|5|34|182
1|18|135|0|5545|1|37|M|86057|1005|1030|280|2|11|58
1|18|135|0|5545|1|37|M|86057|21006|1021|289|2|21|223
1|18|135|0|5545|1|38|F|86014|1005|1030|291|3|15|68
1|18|135|0|5545|1|38|F|86014|21006|1021|274|3|8|172
1|18|135|0|5545|1|38|M|86058|1005|1030|282|6|23|97
1|18|135|0|5545|1|38|M|86058|21006|1021|293|6|25|193
1|18|135|0|5545|1|39|F|86015|1005|1030|288|6|37|86
1|18|135|0|5545|1|39|F|86015|21006|1021|300|6|31|140
1|18|135|0|5545|1|39|M|86059|1005|1030|252|5|26|64
1|18|135|0|5545|1|39|M|86059|21006|1021|251|5|20|156
1|18|135|0|5545|1|40|F|86016|1005|1030|270|4|18|54
1|18|135|0|5545|1|40|F|86016|21006|1021|284|4|31|197
1|18|135|0|5545|1|40|M|86060|1005|1030|123|0|12|41
1|18|135|0|5545|1|40|M|86060|21006|1021|119|0|17|75
1|18|135|0|5545|1|41|F|86017|1005|1030|250|0|32|56
1|18|135|0|5545|1|41|F|86017|21006|1021|252|0|23|223
1|18|135|0|5545|1|42|F|86018|1005|1030|283|0|35|56
1|18|135|0|5545|1|42|F|86018|21006|1021|267|0|20|222
1|18|135|0|5545|1|43|F|86019|1005|1030|282|3|21|54
1|18|135|0|5545|1|43|F|86019|21006|1021|276|3|30|207
1|18|135|0|5545|1|44|F|86020|1005|1030|237|2|12|69
1|18|135|0|5545|1|44|F|86020|21006|1021|246|2|25|120
1|18|135|0|5545|2|1|F|86061|1005|1030|62|0|14|14
1|18|135|0|5545|2|1|F|86061|21006|1021|67|0|20|51
1|18|135|0|5545|2|1|M|86062|1005|1030|48|0|8|25
1|18|135|0|5545|2|1|M|86062|21006|1021|47|0|9|54
1|18|135|0|5560|0|1|F|86063|1005|1030|269|1|29|69
1|18|135|0|5560|0|1|F|86063|21006|1021|275|1|29|146
1|18|135|0|5560|0|1|M|86097|1005|1030|270|1|33|74
1|18|135|0|5560|0|1|M|86097|21006|1021|281|1|39|173
1|18|135|0|5560|0|2|F|86064|1005|1030|285|2|22|49
1|18|135|0|5560|0|2|F|86064|21006|1021|281|2|11|209
1|18|135|0|5560|0|2|M|86098|1005|1030|291|3|17|97
1|18|135|0|5560|0|2|M|86098|21006|1021|284|3|26|226
1|18|135|0|5560|0|3|F|86065|1005|1030|289|1|39|51
1|18|135|0|5560|0|3|F|86065|21006|1021|291|1|26|165
1|18|135|0|5560|0|3|M|86099|1005|1030|273|2|15|56
1|18|135|0|5560|0|3|M|86099|21006|1021|286|2|12|190
1|18|135|0|5560|0|4|F|86066|1005|1030|280|0|27|90
1|18|135|0|5560|0|4|F|86066|21006|1021|293|0|20|144
1|18|135|0|5560|0|4|M|86100|1005|1030|283|2|23|93
1|18|135|0|5560|0|4|M|86100|21006|1021|287|2|20|178
1|18|135|0|5560|0|5|F|86067|1005|1030|291|4|34|74
1|18|135|0|5560|0|5|F|86067|21006|1021|279|4|27|132
1|18|135|0|5560|0|5|M|86101|1005|1030|261|1|25|74
1|18|135|0|5560|0|5|M|86101|21006|1021|258|1|25|208
1|18|135|0|5560|0|6|F|86068|1005|1030|270|2|15|82
1|18|135|0|5560|0|6|F|86068|21006|1021|265|2|25|189
1|18|135|0|5560|0|6|M|86102|1005|1030|271|3|23|97
1|18|135|0|5560|0|6|M|86102|21006|1021|275|3|25|126
1|18|135|0|5560|0|7|F|86069|1005|1030|299|2|34|48
1|18|135|0|5560|0|7|F|86069|21006|1021|294|2|29|126
1|18|135|0|5560|0|7|M|86103|1005|1030|297|15|20|74
1|18|135|0|5560|0|7|M|86103|21006|1021|287|15|8|197
1|18|135|0|5560|0|8|F|86070|1005|1030|307|3|28|65
1|18|135|0|5560|0|8|F|86070|21006|1021|292|3|36|149
1|18|135|0|5560|0|8|M|86104|1005|1030|260|3|31|62
1|18|135|0|5560|0|8|M|86104|21006|1021|272|3|20|199
1|18|135|0|5560|0|9|F|86071|1005|1030|270|1|26|76
1|18|135|0|5560|0|9|F|86071|21006|1021|283|1|15|173
1|18|135|0|5560|0|9|M|86105|1005|1030|277|1|13|60
1|18|135|0|5560|0|9|M|86105|21006|1021|269|1|15|180
1|18|135|0|5560|0|10|F|86072|1005|1030|274|1|14|48
1|18|135|0|5560|0|10|F|86072|21006|1021|276|1|20|201
1|18|135|0|5560|0|10|M|86106|1005|1030|293|4|17|96
1|18|135|0|5560|0|10|M|86106|21006|1021|289|4|16|184
1|18|135|0|5560|0|11|F|86073|1005|1030|275|1|19|57
1|18|135|0|5560|0|11|F|86073|21006|1021|286|1|19|176
1|18|135|0|5560|0|11|M|86107|1005|1030|267|3|24|98
1|18|135|0|5560|0|11|M|86107|21006|1021|263|3|23|150
1|18|135|0|5560|0|12|F|86074|1005|1030|288|7|32|64
1|18|135|0|5560|0|12|F|86074|21006|1021|302|7|32|171
1|18|135|0|5560|0|12|M|86108|1005|1030|279|1|32|76
1|18|135|0|5560|0|12|M|86108|21006|1021|290|1|30|191
1|18|135|0|5560|0|13|F|86075|1005|1030|256|0|5|64
1|18|135|0|5560|0|13|F|86075|21006|1021|259|0|23|201
1|18|135|0|5560|0|13|M|86109|1005|1030|275|4|14|66
1|18|135|0|5560|0|13|M|86109|21006|1021|283|4|22|190
1|18|135|0|5560|0|14|F|86076|1005|1030|284|7|19|62
1|18|135|0|5560|0|14|F|86076|21006|1021|277|7|29|174
1|18|135|0|5560|0|14|M|86110|1005|1030|288|2|24|64
1|18|135|0|5560|0|14|M|86110|21006|1021|276|2|32|174
1|18|135|0|5560|0|15|F|86077|1005|1030|263|3|30|41
1|18|135|0|5560|0|15|F|86077|21006|1021|278|3|15|186
1|18|135|0|5560|0|15|M|86111|1005|1030|282|3|29|91
1|18|135|0|5560|0|15|M|86111|21006|1021|275|3|14|180
1|18|135|0|5560|0|16|F|86078|1005|1030|276|1|24|65
1|18|135|0|5560|0|16|F|86078|21006|1021|268|1|22|191
1|18|135|0|5560|0|16|M|86112|1005|1030|268|2|23|89
1|18|135|0|5560|0|16|M|86112|21006|1021|272|2|13|213
1|18|135|0|5560|0|17|F|86079|1005|1030|260|1|26|74
1|18|135|0|5560|0|17|F|86079|21006|1021|272|1|20|171
1|18|135|0|5560|0|17|M|86113|1005|1030|283|7|10|53
1|18|135|0|5560|0|17|M|86113|21006|1021|301|7|21|184
1|18|135|0|5560|0|18|F|86080|1005|1030|270|0|33|71
1|18|135|0|5560|0|18|F|86080|21006|1021|286|0|18|169
1|18|135|0|5560|0|18|M|86114|1005|1030|278|2|18|102
1|18|135|0|5560|0|18|M|86114|21006|1021|288|2|25|182
1|18|135|0|5560|0|19|F|86081|1005|1030|292|2|27|79
1|18|135|0|5560|0|19|F|86081|21006|1021|286|2|18|174
1|18|135|0|5560|0|19|M|86115|1005|1030|277|4|23|79
1|18|135|0|5560|0|19|M|86115|21006|1021|267|4|32|132
1|18|135|0|5560|0|20|F|86082|1005|1030|253|7|25|58
1|18|135|0|5560|0|20|F|86082|21006|1021|268|7|34|201
1|18|135|0|5560|0|20|M|86116|1005|1030|281|2|13|73
1|18|135|0|5560|0|20|M|86116|21006|1021|284|2|14|209
1|18|135|0|5560|0|21|F|86083|1005|1030|284|3|39|46
1|18|135|0|5560|0|21|F|86083|21006|1021|276|3|42|156
1|18|135|0|5560|0|21|M|86117|1005|1030|275|7|15|79
1|18|135|0|5560|0|21|M|86117|21006|1021|266|7|17|150
1|18|135|0|5560|0|22|F|86084|1005|1030|273|5|28|60
1|18|135|0|5560|0|22|F|86084|21006|1021|268|5|26|149
1|18|135|0|5560|0|22|M|86118|1005|1030|289|1|32|90
1|18|135|0|5560|0|22|M|86118|21006|1021|275|1|21|150
1|18|135|0|5560|0|23|F|86085|1005|1030|281|2|31|45
1|18|135|0|5560|0|23|F|86085|21006|1021|284|2|16|211
1|18|135|0|5560|0|23|M|86119|1005|1030|269|2|19|88
1|18|135|0|5560|0|23|M|86119|21006|1021|284|2|28|183
1|18|135|0|5560|0|24|F|86086|1005|1030|286|0|42|58
1|18|135|0|5560|0|24|F|86086|21006|1021|291|0|33|146
1|18|135|0|5560|0|24|M|86120|1005|1030|278|3|26|100
1|18|135|0|5560|0|24|M|86120|21006|1021|287|3|22|177
1|18|135|0|5560|0|25|F|86087|1005|1030|288|1|19|79
1|18|135|0|5560|0|25|F|86087|21006|1021|293|1|22|179
1|18|135|0|5560|0|25|M|86121|1005|1030|270|1|17|90
1|18|135|0|5560|0|25|M|86121|21006|1021|278|1|23|159
1|18|135|0|5560|0|26|F|86088|1005|1030|264|2|16|102
1|18|135|0|5560|0|26|F|86088|21006|1021|266|2|12|161
1|18|135|0|5560|0|26|M|86122|1005|1030|284|4|31|85
1|18|135|0|5560|0|26|M|86122|21006|1021|284|4|36|145
1|18|135|0|5560|0|27|F|86089|1005|1030|253|1|12|69
1|18|135|0|5560|0|27|F|86089|21006|1021|257|1|15|157
1|18|135|0|5560|0|27|M|86123|1005|1030|269|1|25|79
1|18|135|0|5560|0|27|M|86123|21006|1021|272|1|32|198
1|18|135|0|5560|0|28|F|86090|1005|1030|261|7|20|82
1|18|135|0|5560|0|28|F|86090|21006|1021|261|7|24|171
1|18|135|0|5560|0|28|M|86124|1005|1030|291|4|10|82
1|18|135|0|5560|0|28|M|86124|21006|1021|298|4|20|214
1|18|135|0|5560|0|29|F|86091|1005|1030|278|1|11|70
1|18|135|0|5560|0|29|F|86091|21006|1021|289|1|18|139
1|18|135|0|5560|0|29|M|86125|1005|1030|277|2|24|82
1|18|135|0|5560|0|29|M|86125|21006|1021|276|2|16|184
1|18|135|0|5560|0|30|F|86092|1005|1030|298|0|20|77
1|18|135|0|5560|0|30|F|86092|21006|1021|295|0|37|194
1|18|135|0|5560|0|30|M|86126|1005|1030|84|0|0|26
1|18|135|0|5560|0|30|M|86126|21006|1021|78|0|9|71
1|18|135|0|5560|0|31|F|86093|1005|1030|274|2|41|56
1|18|135|0|5560|0|31|F|86093|21006|1021|281|2|42|181
1|18|135|0|5560|0|32|F|86094|1005|1030|289|3|17|84
1|18|135|0|5560|0|32|F|86094|21006|1021|288|3|31|203
1|18|135|0|5560|0|33|F|86095|1005|1030|267|8|9|70
1|18|135|0|5560|0|33|F|86095|21006|1021|274|8|8|153
1|18|135|0|5560|0|34|F|86096|1005|1030|90|0|0|26
1|18|135|0|5560|0|34|F|86096|21006|1021|99|0|13|61
1|18|135|0|5605|0|1|F|86127|1005|1030|312|3|23|83
1|18|135|0|5605|0|1|F|86127|21006|1021|315|3|21|169
1|18|135|0|5605|0|1|M|86130|1005|1030|311|1|23|90
1|18|135|0|5605|0|1|M|86130|21006|1021|296|1|35|155
1|18|135|0|5605|0|2|F|86128|1005|1030|296|3|34|40
1|18|135|0|5605|0|2|F|86128|21006|1021|307|3|31|121
1|18|135|0|5605|0|2|M|86131|1005|1030|302|0|15|77
1|18|135|0|5605|0|2|M|86131|21006|1021|317|0|25|140
1|18|135|0|5605|0|3|F|86129|1005|1030|275|2|18|43
1|18|135|0|5605|0|3|F|86129|21006|1021|263|2|20|158
1|18|135|0|5605|0|3|M|86132|1005|1030|228|3|34|44
1|18|135|0|5605|0|3|M|86132|21006|1021|223|3|29|118
1|18|135|0|5840|1|1|F|86133|1005|1030|291|7|31|69
1|18|135|0|5840|1|1|F|86133|21006|1021|295|7|27|78
1|18|135|0|5840|1|1|M|86134|1005|1030|259|3|9|67
1|18|135|0|5840|1|1|M|86134|21006|1021|261|3|11|78
1|18|135|0|5840|1|2|M|86135|1005|1030|70|3|9|31
1|18|135|0|5840|1|2|M|86135|21006|1021|56|3|0|14
1|18|135|0|5840|2|1|F|86136|1005|1030|328|4|34|63
1|18|135|0|5840|2|1|F|86136|21006|1021|313|4|36|65
1|18|135|0|5840|2|1|M|86138|1005|1030|351|3|25|70
1|18|135|0|5840|2|1|M|86138|21006|1021|349|3|18|103
1|18|135|0|5840|2|2|F|86137|1005|1030|117|0|20|31
1|18|135|0|5840|2|2|F|86137|21006|1021|98|0|14|26
1|18|135|0|5840|3|1|F|86139|1005|1030|316|9|36|74
1|18|135|0|5840|3|1|F|86139|21006|1021|309|9|50|111
1|18|135|0|5840|3|1|M|86141|1005|1030|322|2|32|97
1|18|135|0|5840|3|1|M|86141|21006|1021|325|2|37|92
1|18|135|0|5840|3|2|F|86140|1005|1030|218|6|35|51
1|18|135|0|5840|3|2|F|86140|21006|1021|211|6|24|58
1|18|135|0|5840|3|2|M|86142|1005|1030|143|1|13|39
1|18|135|0|5840|3|2|M|86142|21006|1021|147|1|10|61
1|18|135|0|5840|4|1|F|86143|1005|1030|105|1|15|27
1|18|135|0|5840|4|1|F|86143|21006|1021|112|1|26|24
1|18|135|0|5840|4|1|M|86144|1005|1030|100|0|9|56
1|18|135|0|5840|4|1|M|86144|21006|1021|86|0|11|15
1|18|135|0|5945|0|1|F|86145|1005|1030|242|0|25|48
1|18|135|0|5945|0|1|F|86145|21006|1021|241|0|27|185
1|18|135|0|5945|0|1|M|86156|1005|1030|274|1|14|89
1|18|135|0|5945|0|1|M|86156|21006|1021|260|1|22|153
1|18|135|0|5945|0|2|F|86146|1005|1030|277|5|12|60
1|18|135|0|5945|0|2|F|86146|21006|1021|262|5|19|175
1|18|135|0|5945|0|2|M|86157|1005|1030|261|6|28|77
1|18|135|0|5945|0|2|M|86157|21006|1021|257|6|14|159
1|18|135|0|5945|0|3|F|86147|1005|1030|240|2|14|75
1|18|135|0|5945|0|3|F|86147|21006|1021|234|2|19|168
1|18|135|0|5945|0|3|M|86158|1005|1030|274|2|28|99
1|18|135|0|5945|0|3|M|86158|21006|1021|270|2|30|216
1|18|135|0|5945|0|4|F|86148|1005|1030|260|3|26|46
1|18|135|0|5945|0|4|F|86148|21006|1021|242|3|34|188
1|18|135|0|5945|0|4|M|86159|1005|1030|264|3|22|91
1|18|135|0|5945|0|4|M|86159|21006|1021|271|3|19|192
1|18|135|0|5945|0|5|F|86149|1005|1030|254|2|31|61
1|18|135|0|5945|0|5|F|86149|21006|1021|262|2|32|178
1|18|135|0|5945|0|5|M|86160|1005|1030|253|1|25|78
1|18|135|0|5945|0|5|M|86160|21006|1021|256|1|31|200
1|18|135|0|5945|0|6|F|86150|1005|1030|258|2|30|71
1|18|135|0|5945|0|6|F|86150|21006|1021|257|2|15|184
1|18|135|0|5945|0|6|M|86161|1005|1030|285|4|7|78
1|18|135|0|5945|0|6|M|86161|21006|1021|279|4|22|217
1|18|135|0|5945|0|7|F|86151|1005|1030|262|3|30|42
1|18|135|0|5945|0|7|F|86151|21006|1021|265|3|21|221
1|18|135|0|5945|0|7|M|86162|1005|1030|265|2|26|68
1|18|135|0|5945|0|7|M|86162|21006|1021|269|2|19|189
1|18|135|0|5945|0|8|F|86152|1005|1030|230|3|15|63
1|18|135|0|5945|0|8|F|86152|21006|1021|230|3|19|168
1|18|135|0|5945|0|8|M|86163|1005|1030|256|0|16|79
1|18|135|0|5945|0|8|M|86163|21006|1021|264|0|13|221
1|18|135|0|5945|0|9|F|86153|1005|1030|250|0|11|43
1|18|135|0|5945|0|9|F|86153|21006|1021|259|0|11|228
1|18|135|0|5945|0|9|M|86164|1005|1030|272|4|26|55
1|18|135|0|5945|0|9|M|86164|21006|1021|268|4|33|200
1|18|135|0|5945|0|10|F|86154|1005|1030|263|2|30|63
1|18|135|0|5945|0|10|F|86154|21006|1021|260|2|16|229
1|18|135|0|5945|0|10|M|86165|1005|1030|185|1|24|76
1|18|135|0|5945|0|10|M|86165|21006|1021|182|1|19|125
1|18|135|0|5945|0|11|F|86155|1005|1030|225|10|2|65
1|18|135|0|5945|0|11|F|86155|21006|1021|213|10|4|181
1|18|140|0|335|0|1|F|86166|1005|1030|306|7|31|74
1|18|140|0|335|0|1|F|86166|21006|1021|306|7|42|50
1|18|140|0|335|0|1|M|86169|1005|1030|306|4|30|86
1|18|140|0|335|0|1|M|86169|21006|1021|305|4|23|85
1|18|140|0|335|0|2|F|86167|1005|1030|300|7|35|81
1|18|140|0|335|0|2|F|86167|21006|1021|307|7|23|31
1|18|140|0|335|0|2|M|86170|1005|1030|311|9|21|77
1|18|140|0|335|0|2|M|86170|21006|1021|308|9|23|84
1|18|140|0|335|0|3|F|86168|1005|1030|302|10|32|78
1|18|140|0|335|0|3|F|86168|21006|1021|303|10|36|42
1|18|140|0|335|0|3|M|86171|1005|1030|257|7|21|53
1|18|140|0|335|0|3|M|86171|21006|1021|261|7|32|44
1|18|140|0|365|0|1|F|86172|1005|1030|297|11|29|21
1|18|140|0|365|0|1|F|86172|21006|1021|296|11|33|90
1|18|140|0|365|0|1|M|86175|1005|1030|311|6|38|42
1|18|140|0|365|0|1|M|86175|21006|1021|322|6|38|97
1|18|140|0|365|0|2|F|86173|1005|1030|303|3|40|32
1|18|140|0|365|0|2|F|86173|21006|1021|296|3|36|72
1|18|140|0|365|0|2|M|86176|1005|1030|301|3|24|26
1|18|140|0|365|0|2|M|86176|21006|1021|302|3|21|92
1|18|140|0|365|0|3|F|86174|1005|1030|362|12|41|39
1|18|140|0|365|0|3|F|86174|21006|1021|361|12|54|82
1|18|140|0|365|0|3|M|86177|1005|1030|333|1|32|41
1|18|140|0|365|0|3|M|86177|21006|1021|327|1|27|88
1|18|140|0|675|0|1|F|86178|1005|1030|299|13|22|118
1|18|140|0|675|0|1|F|86178|21006|1021|283|13|36|48
1|18|140|0|675|0|1|M|86181|1005|1030|305|23|45|105
1|18|140|0|675|0|1|M|86181|21006|1021|289|23|33|82
1|18|140|0|675|0|2|F|86179|1005|1030|313|31|39|69
1|18|140|0|675|0|2|F|86179|21006|1021|311|31|34|98
1|18|140|0|675|0|2|M|86182|1005|1030|294|9|22|121
1|18|140|0|675|0|2|M|86182|21006|1021|292|9|20|83
1|18|140|0|675|0|3|F|86180|1005|1030|142|6|16|40
1|18|140|0|675|0|3|F|86180|21006|1021|138|6|28|24
1|18|140|0|675|0|3|M|86183|1005|1030|165|4|21|70
1|18|140|0|675|0|3|M|86183|21006|1021|157|4|27|55
1|18|140|0|900|0|1|F|86184|1005|1030|321|4|26|84
1|18|140|0|900|0|1|F|86184|21006|1021|327|4|22|57
1|18|140|0|900|0|1|M|86187|1005|1030|323|3|18|84
1|18|140|0|900|0|1|M|86187|21006|1021|325|3|17|55
1|18|140|0|900|0|2|F|86185|1005|1030|326|15|33|95
1|18|140|0|900|0|2|F|86185|21006|1021|315|15|28|54
1|18|140|0|900|0|2|M|86188|1005|1030|306|7|26|102
1|18|140|0|900|0|2|M|86188|21006|1021|303|7|35|60
1|18|140|0|900|0|3|F|86186|1005|1030|250|12|16|73
1|18|140|0|900|0|3|F|86186|21006|1021|258|12|13|42
1|18|140|0|900|0|3|M|86189|1005|1030|200|4|24|60
1|18|140|0|900|0|3|M|86189|21006|1021|194|4|19|37
1|18|140|0|1185|0|1|F|86190|1005|1030|320|6|29|89
1|18|140|0|1185|0|1|F|86190|21006|1021|323|6|32|23
1|18|140|0|1185|0|1|M|86194|1005|1030|294|1|28|62
1|18|140|0|1185|0|1|M|86194|21006|1021|287|1|25|31
1|18|140|0|1185|0|2|F|86191|1005|1030|319|6|47|89
1|18|140|0|1185|0|2|F|86191|21006|1021|326|6|59|38
1|18|140|0|1185|0|2|M|86195|1005|1030|299|3|30|76
1|18|140|0|1185|0|2|M|86195|21006|1021|298|3|20|31
1|18|140|0|1185|0|3|F|86192|1005|1030|310|13|23|80
1|18|140|0|1185|0|3|F|86192|21006|1021|315|13|26|25
1|18|140|0|1185|0|3|M|86196|1005|1030|306|9|27|82
1|18|140|0|1185|0|3|M|86196|21006|1021|313|9|38|43
1|18|140|0|1185|0|4|F|86193|1005|1030|108|2|4|33
1|18|140|0|1185|0|4|F|86193|21006|1021|105|2|21|31
1|18|140|0|1185|0|4|M|86197|1005|1030|91|2|15|49
1|18|140|0|1185|0|4|M|86197|21006|1021|94|2|23|6
1|18|140|0|1320|0|1|F|86198|1005|1030|312|13|40|78
1|18|140|0|1320|0|1|F|86198|21006|1021|307|13|40|67
1|18|140|0|1320|0|1|M|86203|1005|1030|304|11|22|67
1|18|140|0|1320|0|1|M|86203|21006|1021|307|11|31|77
1|18|140|0|1320|0|2|F|86199|1005|1030|308|27|48|55
1|18|140|0|1320|0|2|F|86199|21006|1021|313|27|47|44
1|18|140|0|1320|0|2|M|86204|1005|1030|297|12|20|57
1|18|140|0|1320|0|2|M|86204|21006|1021|297|12|19|88
1|18|140|0|1320|0|3|F|86200|1005|1030|271|12|47|47
1|18|140|0|1320|0|3|F|86200|21006|1021|267|12|34|97
1|18|140|0|1320|0|3|M|86205|1005|1030|287|7|25|60
1|18|140|0|1320|0|3|M|86205|21006|1021|300|7|24|99
1|18|140|0|1320|0|4|F|86201|1005|1030|301|21|34|80
1|18|140|0|1320|0|4|F|86201|21006|1021|308|21|42|41
1|18|140|0|1320|0|4|M|86206|1005|1030|332|8|23|90
1|18|140|0|1320|0|4|M|86206|21006|1021|325|8|37|77
1|18|140|0|1320|0|5|F|86202|1005|1030|91|1|0|21
1|18|140|0|1320|0|5|F|86202|21006|1021|93|1|13|21
1|18|140|0|1630|0|1|F|86207|1005|1030|309|4|46|43
1|18|140|0|1630|0|1|F|86207|21006|1021|309|4|40|64
1|18|140|0|1630|0|1|M|86217|1005|1030|315|7|31|67
1|18|140|0|1630|0|1|M|86217|21006|1021|313|7|41|77
1|18|140|0|1630|0|2|F|86208|1005|1030|322|2|59|56
1|18|140|0|1630|0|2|F|86208|21006|1021|312|2|55|43
1|18|140|0|1630|0|2|M|86218|1005|1030|303|7|48|58
1|18|140|0|1630|0|2|M|86218|21006|1021|303|7|51|65
1|18|140|0|1630|0|3|F|86209|1005|1030|314|9|45|53
1|18|140|0|1630|0|3|F|86209|21006|1021|301|9|57|49
1|18|140|0|1630|0|3|M|86219|1005|1030|311|24|10|63
1|18|140|0|1630|0|3|M|86219|21006|1021|312|24|8|75
1|18|140|0|1630|0|4|F|86210|1005|1030|306|11|38|50
1|18|140|0|1630|0|4|F|86210|21006|1021|313|11|47|43
1|18|140|0|1630|0|4|M|86220|1005|1030|307|2|32|53
1|18|140|0|1630|0|4|M|86220|21006|1021|311|2|32|65
1|18|140|0|1630|0|5|F|86211|1005|1030|314|5|35|53
1|18|140|0|1630|0|5|F|86211|21006|1021|304|5|48|56
